male_age,female_age,age_gap,same_race,same_field,shared_interests,attr_of_female,sinc_of_female,intel_of_female,fun_of_female,amb_of_female,attr_of_male,sinc_of_male,intel_of_male,fun_of_male,amb_of_male,male_pref_attr,male_pref_intel,female_pref_attr,female_pref_intel,male_self_attr,female_self_attr,age_compatibility,mutual_attractiveness,mutual_sincerity,mutual_intelligence,mutual_fun,mutual_ambition,attractiveness_gap_rating,sincerity_gap_rating,intelligence_gap_rating,fun_gap_rating,ambition_gap_rating,male_attractiveness_alignment,male_intelligence_alignment,female_attractiveness_alignment,female_intelligence_alignment,male_goes_out_code,female_goes_out_code,lifestyle_gap,lifestyle_compatibility,overall_female_rating,overall_male_rating,overall_rating_gap,male_goes_out_often,male_goes_out_rarely,male_goes_out_sometimes,male_goes_out_very_often,female_goes_out_often,female_goes_out_rarely,female_goes_out_sometimes,female_goes_out_very_often,match,male_id,female_id,event_id
0.3200811302726944,0.5123135641775856,-1.088771830872353,-0.5442033473699427,-0.37820269219178954,-0.09134419861255008,-1.8474417492988464,-0.7141398096381191,-2.13248521531767,-1.6380946794699576,-0.7842561800538411,0.5189827099491869,0.022843576116027317,-0.23258140022750662,-0.21261357359056762,0.43324130911266323,0.34872305238691365,-0.12817805262951606,-1.2067211397245547,0.8222781109912759,1.0947674765003592,-0.5510469780188553,1.229865852993912,-0.9362971596761459,-0.4827240570734164,-1.661741071240727,-1.324884454017496,-0.24598227371095158,1.4660889534374661,-0.4108234130720169,0.9163283007152093,0.3395403785152226,-0.0008723097523666875,1.8244044095943572,2.0601084395753704,-0.9687554938639777,0.47602822736858896,0.6543783405149655,1.65195106381796,-0.010903550069463938,0.010903550069463938,-3.1439680724273846,0.237416572409127,2.5959157633556713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,P00000,P00006,0
0.3200811302726944,-0.11182653562348696,-0.8414105114022307,-0.5442033473699427,-0.37820269219178954,1.790770660171381,0.9969743512852837,1.1468667199212508,0.4316637041343414,-1.113921729186299,-1.5675438714655157,1.4632952651955198,0.1276595292912448,0.556164401738049,1.1218335943097943,0.43324130911266323,0.34872305238691365,-0.12817805262951606,1.3539514012811065,-0.4110594106912978,1.0947674765003592,0.029418832231440855,0.9229337275947395,1.7409310162856382,0.8917150039378091,0.6991908931845906,-0.008806862302136816,-0.8000861188622214,-0.8026185381047091,-0.22111400547557805,-1.1645373216595223,1.2719061126500966,0.9248823718327521,-0.8002106505333909,-0.4519000830022781,-0.8314174673453539,-0.6548156245074782,0.6543783405149655,-1.5709200606427434,1.2055971438344282,-1.2055971438344282,-0.06285254993959975,1.6228759323729014,0.6459427514761019,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,P00000,P00007,0
0.3200811302726944,1.1364536639786582,-0.3466878724619861,-0.5442033473699427,-0.37820269219178954,-1.4647793658332564,-0.5832568157058997,2.0507841771358013,-1.3311886779889162,-0.48491418884590837,1.0956342793341782,0.3615972840747982,0.07525155270363629,-0.8635780417999512,1.4954788013218951,-0.8623948967154874,0.34872305238691365,-0.12817805262951606,1.3539514012811065,-0.18523704756631945,1.0947674765003592,-0.5994191288730465,0.3090694767963948,-0.15543894168729164,1.4860670303210408,-1.5493157396014259,0.7056352589147725,0.16036054606664613,-0.23544166521916557,0.9171424401030517,-0.7861981175913894,0.9611175346051383,1.0483163293774347,0.7558852349178431,1.275105776269855,0.23676718335505564,0.7932785387546348,0.6543783405149655,1.65195106381796,-0.010903550069463938,0.010903550069463938,0.3339577825020088,0.07577964708001926,-1.033200675420194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,P00000,P00008,0
0.3200811302726944,-0.9440133353582504,0.1480347664782585,-0.5442033473699427,2.6440848271193484,-1.3630434275206116,-1.4787211436675705,-0.0760804280749066,0.2179846275133403,0.19651064652284794,-1.045352077191066,0.41405909269959473,0.5469233419921142,0.030333867094345282,0.9616999341617505,0.6923685502782934,0.34872305238691365,-0.12817805262951606,-1.2067211397245547,0.5964557478662975,1.0947674765003592,0.12616313393982362,-0.3047947740019499,-0.7503785363454665,0.33450997920352865,0.1745393455345193,0.8184419096332315,-0.24598227371095158,0.8989120805519226,-0.5372963514696426,-1.1645373216595223,-0.46850992440166705,0.6162974779710458,1.6376729033402095,-0.24256603945414046,-0.867023622368701,0.15366097547631616,0.6543783405149655,0.5776606889977255,-1.2274042439733561,1.2274042439733561,-0.9731821361291719,1.1610561457183102,1.1605189629443213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,P00000,P00009,0
0.3200811302726944,0.0962201643102039,-1.088771830872353,-0.5442033473699427,-0.37820269219178954,-1.0578356125826769,-0.4252336990067815,-0.5014533491170481,-0.4764723715049127,0.7731008918348728,0.36456576734994833,1.4632952651955198,-0.18678833023440716,-0.2851644536918768,0.641432613865664,1.106972136143302,0.34872305238691365,-0.12817805262951606,0.7725426600865841,-0.48054321472975237,1.0947674765003592,-0.8412798831440031,1.229865852993912,0.7369704502999693,-0.48272405707341576,-0.5374877548477187,1.0064529941639977,1.046926698308678,0.8989120805519226,-0.9167151666625192,-1.1014807876481663,-1.1522447961005744,-0.5563251187034376,0.6002756463727202,0.43776960207730603,-1.0704873653592555,0.14342709446386329,0.6543783405149655,-1.5709200606427434,1.2055971438344282,-1.2055971438344282,-0.109536118462142,1.2072381243837695,0.21261541550286517,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,P00000,P00010,0
0.3200811302726944,1.9686404637134216,0.6427574054185031,-0.5442033473699427,-0.37820269219178954,-1.7191192116148688,-0.37255932677374176,1.5722396409633916,-0.4764723715049127,-0.06557582861898144,1.0434150999067333,1.3059098393211308,-0.13438035364679865,-1.0739102556574325,0.8549441607297215,0.5368922055789154,0.34872305238691365,-0.12817805262951606,-1.6396850959332414,0.6138266988759109,1.0947674765003592,0.609884642481737,-0.9186590248002945,0.6626030009676978,1.0031560088846647,-1.099614413044223,0.5552263912901593,1.1208072109955136,0.6468334703805689,0.6009600941089877,-0.6600850495686783,-0.28203677757469253,-0.6797590762481203,0.548405783524345,0.43776960207730603,-1.9097753051952908,1.2333354222901172,0.6543783405149655,-1.5709200606427434,1.2055971438344282,-1.2055971438344282,0.75410989920489,0.6530543803982599,-1.222781384908485,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,P00000,P00011,0
-0.3081834917241251,0.5123135641775856,-0.3466878724619861,1.8375484179449786,-0.37820269219178954,-0.4474199827068074,-1.6367442603666886,0.34929249296723486,-2.2393247536281704,-0.22282771370407897,-1.149790436045956,-1.5270278264178667,0.5993313185797232,0.6613305086667899,-0.3193693470225966,-0.2923149661511013,-1.2797313469685978,2.750280018242585,-1.2067211397245547,0.8222781109912759,-0.2315282755669935,-0.5510469780188553,0.3090694767963948,-2.2377275229909017,0.6688329940440964,-1.099614413044223,-0.38482903136366864,-1.0217276569227298,-1.2437561059045765,-0.9799516358613318,2.114402446930964,-1.2144025117095656,-0.4328911611587556,1.1189742748564648,1.4530397132857726,1.0150160002939252,-0.39385165868992394,-0.452714095135222,1.65195106381796,1.2055971438344282,-1.2055971438344282,-2.1636131334539974,-0.38604013957457084,0.7271916269710846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,P00001,P00006,0
-0.3081834917241251,-0.11182653562348696,-1.088771830872353,1.8375484179449786,-0.37820269219178954,-0.3456840443941624,0.6809281178870472,0.18977764757643187,0.48508347328959145,-1.4808427943848599,0.2601274084950583,-1.4221042091682745,0.7565552483425492,-0.2851644536918768,0.3745431802855917,1.106972136143302,-1.2797313469685978,2.750280018242585,1.3539514012811065,-0.4110594106912978,-0.2315282755669935,0.029418832231440855,1.229865852993912,-0.5272761883486505,0.6688329940440964,0.1370642349880865,-0.7984534173313521,0.9730461856218422,1.150990690723275,-0.6005328206684553,-0.4709154475346119,0.8368021033871553,-0.43289116115875503,-1.1632996904720123,0.3854360911902714,1.8034380043823233,0.16389485648876903,-0.452714095135222,-1.5709200606427434,-0.010903550069463938,0.010903550069463938,0.05385637136675637,0.237416572409127,-1.1144495509151755,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,P00001,P00007,0
-0.3081834917241251,1.1364536639786582,0.3953960859483808,-0.5442033473699427,-0.37820269219178954,-0.752627797644742,-1.5840698881336492,1.5722396409633916,-0.15595375657341098,-0.6421660739310059,-0.6275986417715064,-0.6876388884211269,-0.29160428340962463,0.34583218788056785,0.1076537467055194,-0.13683862145172287,-1.2797313469685978,2.750280018242585,1.3539514012811065,-0.18523704756631945,-0.2315282755669935,-0.5994191288730465,-0.6117268994011222,-1.6056042036665916,0.8917150039378091,0.1370642349880865,-0.384829031363668,-0.5415043244582958,-0.2984613177620038,0.7906695017054259,-0.7231415835800336,-0.46850992440166705,-0.8649100125651439,1.0671044120080897,1.0134382218346834,1.2540858983078267,-0.3836177776774711,-0.452714095135222,1.65195106381796,1.2055971438344282,-1.2055971438344282,-0.6463971564713762,-0.29367618224365444,-0.9248688414268856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,P00001,P00008,0
-0.3081834917241251,-0.9440133353582504,-0.5940491919321084,-0.5442033473699427,-0.37820269219178954,-1.617383273302224,-1.3733723992014915,-0.1292520432051741,-0.6367316789706633,-1.2711736142713965,-0.0009684886421665706,0.04682643232602087,0.07525155270363629,1.2397440967748639,-1.1200376477628136,0.3814158608795374,-1.2797313469685978,2.750280018242585,-1.2067211397245547,0.5964557478662975,-0.2315282755669935,0.12616313393982362,0.6160016021955672,-0.9362971596761459,-0.036960037285991676,0.43686511935955497,-1.7009066230790275,0.2711813150968997,0.3317352076663785,-1.043188105060145,0.9163283007152093,-1.1522447961005744,-0.9883439701098266,0.859624960614592,1.4844398198179927,-0.510962072135231,-1.0232353409557888,-0.452714095135222,0.5776606889977255,-0.010903550069463938,0.010903550069463938,-1.510043174138407,0.2835985510745862,0.7542745854694114,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,P00001,P00009,0
